Neutralizing TEC slightly warmed to soften...
time,actuating_finger,pressure_sensor,servo_degree,13.99,930,0,78
time,actuating_finger,pressure_sensor,servo_degree,14.11,941,0,105
time,actuating_finger,pressure_sensor,servo_degree,14.24,947,0,120
time,actuating_finger,pressure_sensor,servo_degree,14.36,951,0,131
time,actuating_finger,pressure_sensor,servo_degree,14.49,953,0,136
time,actuating_finger,pressure_sensor,servo_degree,14.61,952,0,133
time,actuating_finger,pressure_sensor,servo_degree,14.74,944,0,113
time,actuating_finger,pressure_sensor,servo_degree,14.86,935,0,90
time,actuating_finger,pressure_sensor,servo_degree,14.99,927,0,70
time,actuating_finger,pressure_sensor,servo_degree,15.11,923,0,60
time,actuating_finger,pressure_sensor,servo_degree,15.23,924,0,62
time,actuating_finger,pressure_sensor,servo_degree,15.36,933,0,85
time,actuating_finger,pressure_sensor,servo_degree,15.48,939,0,100
time,actuating_finger,pressure_sensor,servo_degree,15.61,944,0,113
time,actuating_finger,pressure_sensor,servo_degree,15.73,944,0,113
time,actuating_finger,pressure_sensor,servo_degree,15.86,946,0,118
time,actuating_finger,pressure_sensor,servo_degree,15.98,950,0,128
time,actuating_finger,pressure_sensor,servo_degree,16.11,948,0,123
time,actuating_finger,pressure_sensor,servo_degree,16.23,945,0,115
time,actuating_finger,pressure_sensor,servo_degree,16.36,937,0,95
time,actuating_finger,pressure_sensor,servo_degree,16.48,927,0,70
time,actuating_finger,pressure_sensor,servo_degree,16.60,926,0,67
time,actuating_finger,pressure_sensor,servo_degree,16.73,925,0,65
time,actuating_finger,pressure_sensor,servo_degree,16.85,930,0,78
time,actuating_finger,pressure_sensor,servo_degree,16.97,938,0,97
time,actuating_finger,pressure_sensor,servo_degree,17.10,947,0,120
time,actuating_finger,pressure_sensor,servo_degree,17.22,952,0,133
time,actuating_finger,pressure_sensor,servo_degree,17.35,951,0,131
time,actuating_finger,pressure_sensor,servo_degree,17.47,949,0,126
time,actuating_finger,pressure_sensor,servo_degree,17.60,946,0,118
time,actuating_finger,pressure_sensor,servo_degree,17.72,933,0,85
time,actuating_finger,pressure_sensor,servo_degree,17.85,927,0,70
time,actuating_finger,pressure_sensor,servo_degree,17.97,926,0,67
time,actuating_finger,pressure_sensor,servo_degree,18.09,924,0,62
time,actuating_finger,pressure_sensor,servo_degree,18.22,926,0,67
time,actuating_finger,pressure_sensor,servo_degree,18.34,935,0,90
time,actuating_finger,pressure_sensor,servo_degree,18.46,946,0,118
time,actuating_finger,pressure_sensor,servo_degree,18.59,949,0,126
time,actuating_finger,pressure_sensor,servo_degree,18.71,953,0,136
time,actuating_finger,pressure_sensor,servo_degree,18.84,952,0,133
time,actuating_finger,pressure_sensor,servo_degree,18.96,946,0,118
time,actuating_finger,pressure_sensor,servo_degree,19.09,932,0,83
time,actuating_finger,pressure_sensor,servo_degree,19.21,928,0,72
time,actuating_finger,pressure_sensor,servo_degree,19.34,924,0,62
time,actuating_finger,pressure_sensor,servo_degree,19.46,925,0,65
time,actuating_finger,pressure_sensor,servo_degree,19.58,933,0,85
time,actuating_finger,pressure_sensor,servo_degree,19.71,943,0,110
time,actuating_finger,pressure_sensor,servo_degree,19.83,949,0,126
time,actuating_finger,pressure_sensor,servo_degree,19.96,953,0,136
time,actuating_finger,pressure_sensor,servo_degree,20.08,956,0,144
time,actuating_finger,pressure_sensor,servo_degree,20.21,954,0,138
time,actuating_finger,pressure_sensor,servo_degree,20.33,944,0,113
time,actuating_finger,pressure_sensor,servo_degree,20.46,934,0,88
time,actuating_finger,pressure_sensor,servo_degree,20.58,928,0,72
time,actuating_finger,pressure_sensor,servo_degree,20.70,927,0,70
time,actuating_finger,pressure_sensor,servo_degree,20.83,926,0,67
time,actuating_finger,pressure_sensor,servo_degree,20.95,929,0,75
time,actuating_finger,pressure_sensor,servo_degree,21.07,928,0,72
time,actuating_finger,pressure_sensor,servo_degree,21.20,932,0,83
time,actuating_finger,pressure_sensor,servo_degree,21.32,950,0,128
time,actuating_finger,pressure_sensor,servo_degree,21.45,959,0,151
time,actuating_finger,pressure_sensor,servo_degree,21.57,961,0,156
time,actuating_finger,pressure_sensor,servo_degree,21.70,961,0,156
time,actuating_finger,pressure_sensor,servo_degree,21.82,961,0,156
time,actuating_finger,pressure_sensor,servo_degree,21.95,952,0,133
time,actuating_finger,pressure_sensor,servo_degree,22.07,939,0,100
time,actuating_finger,pressure_sensor,servo_degree,22.20,933,0,85
time,actuating_finger,pressure_sensor,servo_degree,22.32,929,0,75
time,actuating_finger,pressure_sensor,servo_degree,22.44,925,0,65
time,actuating_finger,pressure_sensor,servo_degree,22.57,927,0,70
time,actuating_finger,pressure_sensor,servo_degree,22.69,929,0,75
time,actuating_finger,pressure_sensor,servo_degree,22.81,954,0,138
time,actuating_finger,pressure_sensor,servo_degree,22.94,955,0,141
time,actuating_finger,pressure_sensor,servo_degree,23.06,952,0,133
time,actuating_finger,pressure_sensor,servo_degree,23.19,946,0,118
time,actuating_finger,pressure_sensor,servo_degree,23.31,946,0,118
time,actuating_finger,pressure_sensor,servo_degree,23.44,944,0,113
time,actuating_finger,pressure_sensor,servo_degree,23.56,945,0,115
time,actuating_finger,pressure_sensor,servo_degree,23.69,933,0,85
time,actuating_finger,pressure_sensor,servo_degree,23.81,934,0,88
time,actuating_finger,pressure_sensor,servo_degree,23.94,936,0,92
time,actuating_finger,pressure_sensor,servo_degree,24.06,933,0,85
time,actuating_finger,pressure_sensor,servo_degree,24.18,927,0,70
time,actuating_finger,pressure_sensor,servo_degree,24.31,935,0,90
time,actuating_finger,pressure_sensor,servo_degree,24.43,959,0,151
time,actuating_finger,pressure_sensor,servo_degree,24.56,969,0,177
time,actuating_finger,pressure_sensor,servo_degree,24.68,969,0,177
time,actuating_finger,pressure_sensor,servo_degree,24.81,964,0,164
Force sensitive resistor triggered...
Actuating TEC full power cooling to harden...
time,actuating_finger,pressure_sensor,servo_degree,24.97,964,90,164
time,actuating_finger,pressure_sensor,servo_degree,25.14,964,91,164
time,actuating_finger,pressure_sensor,servo_degree,25.30,964,89,164
time,actuating_finger,pressure_sensor,servo_degree,25.47,964,74,164
time,actuating_finger,pressure_sensor,servo_degree,25.64,964,61,164
time,actuating_finger,pressure_sensor,servo_degree,25.80,964,59,164
time,actuating_finger,pressure_sensor,servo_degree,25.97,964,59,164
time,actuating_finger,pressure_sensor,servo_degree,26.14,964,58,164
time,actuating_finger,pressure_sensor,servo_degree,26.30,964,60,164
time,actuating_finger,pressure_sensor,servo_degree,26.47,964,59,164
time,actuating_finger,pressure_sensor,servo_degree,26.63,964,58,164
time,actuating_finger,pressure_sensor,servo_degree,26.80,964,59,164
time,actuating_finger,pressure_sensor,servo_degree,26.97,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,27.13,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,27.30,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,27.47,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,27.63,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,27.80,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,27.97,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,28.13,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,28.30,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,28.47,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,28.63,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,28.80,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,28.96,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,29.13,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,29.30,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,29.46,964,58,164
time,actuating_finger,pressure_sensor,servo_degree,29.63,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,29.80,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,29.96,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,30.13,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,30.30,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,30.46,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,30.63,964,55,164
time,actuating_finger,pressure_sensor,servo_degree,30.79,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,30.96,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,31.13,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,31.29,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,31.46,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,31.63,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,31.79,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,31.96,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,32.13,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,32.29,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,32.46,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,32.63,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,32.79,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,32.96,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,33.13,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,33.29,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,33.46,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,33.62,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,33.79,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,33.96,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,34.12,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,34.29,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,34.46,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,34.62,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,34.79,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,34.96,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,35.12,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,35.29,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,35.45,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,35.62,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,35.79,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,35.95,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,36.12,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,36.29,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,36.45,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,36.62,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,36.79,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,36.95,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,37.12,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,37.28,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,37.45,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,37.62,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,37.78,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,37.95,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,38.12,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,38.28,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,38.45,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,38.62,964,55,164
time,actuating_finger,pressure_sensor,servo_degree,38.78,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,38.95,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,39.12,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,39.28,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,39.45,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,39.61,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,39.78,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,39.95,964,55,164
time,actuating_finger,pressure_sensor,servo_degree,40.11,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,40.28,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,40.45,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,40.61,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,40.78,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,40.95,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,41.11,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,41.28,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,41.45,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,41.61,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,41.78,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,41.94,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,42.11,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,42.28,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,42.44,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,42.61,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,42.78,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,42.94,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,43.11,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,43.28,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,43.44,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,43.61,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,43.77,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,43.94,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,44.11,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,44.27,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,44.44,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,44.61,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,44.77,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,44.94,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,45.11,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,45.27,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,45.44,964,55,164
time,actuating_finger,pressure_sensor,servo_degree,45.60,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,45.77,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,45.94,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,46.10,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,46.27,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,46.44,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,46.60,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,46.77,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,46.94,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,47.10,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,47.27,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,47.44,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,47.60,964,55,164
time,actuating_finger,pressure_sensor,servo_degree,47.77,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,47.93,964,55,164
time,actuating_finger,pressure_sensor,servo_degree,48.10,964,55,164
time,actuating_finger,pressure_sensor,servo_degree,48.27,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,48.43,964,55,164
time,actuating_finger,pressure_sensor,servo_degree,48.60,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,48.77,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,48.93,964,55,164
time,actuating_finger,pressure_sensor,servo_degree,49.10,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,49.27,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,49.43,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,49.60,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,49.77,964,55,164
time,actuating_finger,pressure_sensor,servo_degree,49.93,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,50.10,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,50.26,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,50.43,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,50.60,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,50.76,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,50.93,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,51.10,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,51.26,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,51.43,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,51.60,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,51.76,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,51.93,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,52.09,964,58,164
time,actuating_finger,pressure_sensor,servo_degree,52.26,964,55,164
time,actuating_finger,pressure_sensor,servo_degree,52.43,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,52.59,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,52.76,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,52.93,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,53.09,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,53.26,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,53.43,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,53.59,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,53.76,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,53.92,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,54.09,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,54.26,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,54.42,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,54.59,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,54.76,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,54.92,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,55.09,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,55.26,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,55.42,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,55.59,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,55.76,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,55.92,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,56.09,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,56.25,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,56.42,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,56.59,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,56.75,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,56.92,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,57.09,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,57.25,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,57.42,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,57.59,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,57.75,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,57.92,964,55,164
time,actuating_finger,pressure_sensor,servo_degree,58.09,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,58.25,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,58.42,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,58.58,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,58.75,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,58.92,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,59.08,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,59.25,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,59.42,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,59.58,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,59.75,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,59.92,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,60.08,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,60.25,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,60.41,964,57,164
time,actuating_finger,pressure_sensor,servo_degree,60.58,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,60.75,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,60.91,964,56,164
time,actuating_finger,pressure_sensor,servo_degree,61.08,964,56,164
Force sensitive resistor triggered...
Releasing TEC...
time,actuating_finger,pressure_sensor,servo_degree,61.21,927,0,70
Neutralizing TEC slightly warmed to soften...
time,actuating_finger,pressure_sensor,servo_degree,61.34,929,0,75
time,actuating_finger,pressure_sensor,servo_degree,61.46,927,0,70
time,actuating_finger,pressure_sensor,servo_degree,61.59,928,0,72
time,actuating_finger,pressure_sensor,servo_degree,61.71,925,0,65
time,actuating_finger,pressure_sensor,servo_degree,61.83,925,0,65
time,actuating_finger,pressure_sensor,servo_degree,61.96,926,0,67
time,actuating_finger,pressure_sensor,servo_degree,62.08,927,0,70
time,actuating_finger,pressure_sensor,servo_degree,62.20,925,0,65
time,actuating_finger,pressure_sensor,servo_degree,62.33,925,0,65
time,actuating_finger,pressure_sensor,servo_degree,62.45,926,0,67
time,actuating_finger,pressure_sensor,servo_degree,62.58,926,0,67
time,actuating_finger,pressure_sensor,servo_degree,62.70,926,0,67
time,actuating_finger,pressure_sensor,servo_degree,62.82,927,0,70
time,actuating_finger,pressure_sensor,servo_degree,62.95,927,0,70
time,actuating_finger,pressure_sensor,servo_degree,63.07,926,0,67
time,actuating_finger,pressure_sensor,servo_degree,63.20,927,0,70
time,actuating_finger,pressure_sensor,servo_degree,63.32,926,0,67
time,actuating_finger,pressure_sensor,servo_degree,63.44,925,0,65
time,actuating_finger,pressure_sensor,servo_degree,63.56,927,0,70
time,actuating_finger,pressure_sensor,servo_degree,63.69,926,0,67
time,actuating_finger,pressure_sensor,servo_degree,63.81,928,0,72
time,actuating_finger,pressure_sensor,servo_degree,63.94,926,0,67
time,actuating_finger,pressure_sensor,servo_degree,64.06,927,0,70
time,actuating_finger,pressure_sensor,servo_degree,64.18,927,0,70
time,actuating_finger,pressure_sensor,servo_degree,64.31,927,0,70
